Business,L2 Category,L3 Category,Bet Category,Upgrade L1 Theme,Upgrade L2 Theme,Brand Name,SKU Name,Item Code,Exclusivity Type,"Validated for ""Upgrade"" Proposition",Include in Overall Tracking,Upgrade
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,Yogabar,"Yogabar High Protein Muesli Choco Almond & Cranberry, Breakfast Cereals, Rich in Protein and Fibre",848497,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,Kwality,Kwality Protein Muesli - Chocolate 25g375g,789271,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,Only Earth,Only Earth Chocolate Protein Granola 350 g350g,227365,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,Only Earth,Only Earth Nuts & Seeds Protein Granola 350 g350g,932388,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,Only Earth,Only Earth Mixed Berries Protein Granola 350 g350g,475139,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,Pintola,"Pintola High Protein Muesli Dark Chocolate & Cranberry, 24g Protein, High Fibre, Trans Fat Free750g",399614,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,Tata Soulfull,Tata Soulfull Protein Muesli350g,249052,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,True Elements,True Elements Fruit & Nut 750 gm,207698,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Muesli and Granola,,Muesli and Granola,Protein,,True Elements,True Elements Dark chocolate 750 gm,158221,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Saffola,"Saffola Hi-Protein Oats | 25g Protein & 14g Fibre | with Almonds, Raisin & Super seeds1kg",236151,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Yogabar,"Yogabar 26g Protein Oats, Berry Almond, No refined Sugar",503178,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,True Elements,True Elements 22g High Protein Oats - Dark Chocolate1kg,234251,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,True Elements,"True Elements Thai Zing 13g High Protein Oats, Asian Oats",762578,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Yogabar,"Yogabar 26g High Protein Oats Filter Kappi, No Refined sugar, Protein Breakfast",900694,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Only Earth,Only Earth Protein Oats Chocolate High Protein Instant Oats 24g Plant Protein High Fibre Dairy-Free No Added Sugar350g,433463,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Yogabar,Yogabar 26g High Protein Oats Korean Spice - No Refined sugar250g,892757,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,True Elements,"True Elements Spicy Korean 13g High Protein Oats, Masala Oats",352035,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Yogabar,Yogabar 26g High Protein Oats Dark Chocolate - No Refined sugar250g,642606,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Goat Life,GOAT Life Mocha Marvel Overnight Oats - 75 g,930301,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,True Elements,"True Elements Overnight Oats Berried in Bliss High Protein, Breakfast Oats, Berries Oats",757477,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Goat Life,GoOAT Mango Madness Overnight Oats -,852270,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,True Elements,"True Elements Indi Masala 13g High Protein Oats, Masala Oats",585740,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,Kwality,Kwality Protein Oats - Chocolate 25g375g,547671,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Oats,,Oats,Protein,,True Elements,"True Elements Overnight Oats ChocoBae High Protein Breakfast Oats, Chocolate Oats",541635,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Ingredient,Noice,NOICE Cornflakes Mixture (Makkai Chevda) (No Palm Oil Namkeen & Snacks)100g,885080,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Bhujia,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try garlic bhujia, made in groundnut oil180g",17121,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Muruku,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Vam Khara (Andhra Special) (No Palm Oil Namkeen & Snacks)100g,912383,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Crunchies,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Mix Veggie Chips (Tangy) (No Palm Oil Namkeen & Snacks)100g,894751,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Puffs,Munchies and Snacks,Healthier,Better Oil,Let's Try,LET'S TRY Pudina Rings60g,409096,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Puffs,Munchies and Snacks,Healthier,Better Oil,Let's Try,LET'S TRY Masala Puff60g,960115,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Desi Spicy Potato Wafers54g,37317,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Muruku,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Butter Murukku (No Palm Oil Namkeen & Snacks)100g,408506,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Tapioca Chips,Munchies and Snacks,Healthier,Regular,Too Yumm,Too Yumm! Citrus Pepper Tapioca Chips | Contains Natural Antioxidant | No Palm Oil | 100% Veg75g,267772,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Gathiya,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try gathiya, made in groundnut oil180g",17123,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Agra Dal Moth (No Palm Oil Namkeen & Snacks)100g,407479,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Muruku,Munchies and Snacks,Healthier,Ingredient,Noice,NOICE Millet Nippatu (Karnataka Style No Palm Oil Snacks & Namkeen)100g,50518,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Crunchies,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Salted Tapioca Chips (Authentic Snacks)50g,938669,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Nuts,Munchies and Snacks,Healthier,Ingredient,Noice,NOICE Masala Peanut with Curry Leaves (No Palm Oil Namkeen & Snacks)100g,160627,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Chana Dal,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Masala Chana Dal (No Palm Oil Namkeen & Snacks)100g,408704,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Multigrain Chips,Munchies and Snacks,Healthier,Protien,Ritebite Max Protein,Ritebite Max Protein Peri Peri 5g Protein Chips32g,679414,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Multigrain Chips,Munchies and Snacks,Healthier,Protien,Ritebite Max Protein,Ritebite Max Protein Cream & Onion 5g Protein Chips32g,424879,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Namkeens and Other Snacks,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Red Skin Peanuts (No Palm Oil Snacks & Namkeen)100g,375887,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Sticks,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Soya Sticks (No Palm Oil Namkeen & Snacks)100g,999770,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Peanuts,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Roasted Peanut Hing Jeera150g,967280,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Salted Potato Hot Chips (Homestyle Wafer Snacks)100g,58771,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mathri,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try methi mathri, made in groundnut oil200g",25697,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Bhujia,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try aloo bhujia, made in groundnut oil180g",857950,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Soya Snack,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try soya sticks, made in groundnut oil160g",42588,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Makhana,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Hot & Spicy Flavoured Makhana45g,790250,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens and Sweets Gift Box Packs,Gift Pack,Munchies and Snacks,Healthier,Regular,Let's Try,LET'S TRY Dry Fruit Delight Gift Box1Pack,694258,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Namkeen168g,35446,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Nuts,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try peanut party mix, made in groundnut oil180g",17116,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Bhujia,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Bhujia180g,100382,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Karam Gavvalu,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Sweet Gavvalu Homestyle (No Palm Oil Namkeen & Snacks)100g,665955,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Crunchies,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Chaat Papdi Puri (No Palm Oil Namkeen & Snacks)100g,634670,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Puffs,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Teekha Tadka Makhana Puff60g,372137,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try navratan mixture, made in groundnut oil180g",283979,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Muruku,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try butter murukku, made in groundnut oil180g",359486,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Dal Mixture,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try dal biji mixture, made in groundnut oil180g",17119,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Regular,Noice,NOICE Pudina Potato Chips (No Palm Oil Snacks)70g,197701,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Gathiya,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Besan Gathiya (Gujarat Style) (No Palm Oil Namkeen & Snacks)100g,200617,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Mathri,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Homestyle Methi Mathri (No Palm Oil Namkeen & Snacks)100g,804118,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Chiwda,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Homestyle Murmura Mixture (No Palm Oil Namkeen & Snacks)100g,97362,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Muruku,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try pepper murukku sticks, made in groundnut oil180g",332853,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Khakhra,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Gujarati Methi Khakhra (No Palm Oil Snacks & Namkeen)180g,354417,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Lite Snacks Chips (Fasting Special)50g,510893,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Nachos,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Mexican Nachos Tortilla Chips (No Palm Oil Snacks)70g,105639,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Mathri,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Gol Mathri (No Palm Oil Namkeen & Snacks)100g,511528,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Ratlami Sev (No Palm Oil Snacks & Namkeen)100g,673007,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Chips,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Spinach Chips (Chat Masala) (No Palm Oil Namkeen & Snacks)100g,290277,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Nylon Sev (No Palm Oil Snacks & Namkeen)100g,276810,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Papadi,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Mix Lite Papad 50g,593843,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Bhujia,Munchies and Snacks,Healthier,Regular,Noice,NOICE Homestyle Bombay Mixture (No Palm Oil Namkeen & Snacks)100g,81920,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens and Sweets Gift Box Packs,Gift Pack,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Healthy Treats | Gift Pack640g,222842,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Peanuts,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Roasted Cashew Tandoori100g,778242,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Pudina Potato Wafers54g,37316,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mathri,Munchies and Snacks,Healthier,Better Oil,Let's Try,Karwa chauth special Meethi MATHRI 200GM 1.00 PACK200g,372712,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Crunchies,Munchies and Snacks,Healthier,Ingredient,Too Yumm,Too Yumm! Multigrain Chips Dahi Papdi Chaat41g,3431,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Muruku,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Andhra Chekkalu (No Palm Oil Namkeen & Snacks)100g,938845,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Jhali Potato Fryums (No Palm Oil Namkeen & Snacks)50g,664197,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Nuts,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Salted Peanut Without Skin (No Palm Oil Namkeen & Snacks)100g,880142,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Crunchies,Munchies and Snacks,Healthier,Ingredient,Too Yumm,Too Yumm! Multigrain Chips Dahi Papdi Chaat75g,1487,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Namkeens and Other Snacks,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Chocolate Almond Shots (Made From Couverture Chocolate)30g,837516,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Papadi,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Purani Delhi Papdi200g,188697,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Namkeens and Other Snacks,Munchies and Snacks,Healthier,Regular,Noice,NOICE Assorted Nachos Tortilla Chips (No Palm Oil Snacks & Namkeen)70g,825669,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Boondi,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try masala boondi, made in groundnut oil180g",142236,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Muruku,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Homestyle Janthikalu (No Palm Oil Namkeen & Snacks)100g,636172,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Makhana,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's Try Pudina Makhana, Made in Groundnut Oil60g",17115,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Banana Chips,Munchies and Snacks,Healthier,Regular,Too Yumm,Too Yumm! Classic Salted Banana Chips | Made with Nendran bananas | No Palm Oil | 100% Veg75g,611625,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Chana Jhor (No Palm Oil Namkeen & Snacks)100g,285370,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Muruku,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Homestyle Chakli (No Palm Oil Namkeen & Snacks)100g,697259,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Regular,Too Yumm,Too Yumm! Himalayan Pink Salt | Premium Gourmet Potato Chips| No Palm Oil | Sendha Namak50g,545823,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Makhana,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try peri peri roasted makhana, made in groundnut oil60g",23996,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Regular,Noice,NOICE Special Mix Farsan (No Palm Oil Snacks & Namkeen)100g,372842,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Namkeens and Other Snacks,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Chocolate Hazelnut Shots (Made From Couverture Chocolate)30g,146446,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Spicy trail mix40g,209254,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Chips,Banana Chips,Munchies and Snacks,Healthier,Regular,Too Yumm,Too Yumm! Masala Banana Chips | Made with Nendran bananas | No Palm Oil | 100% Veg75g,982031,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Namak para,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Homestyle Namakpara (No Palm Oil Namkeen & Snacks)100g,499467,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Sabudana Mixture200g,74674,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Nuts,Munchies and Snacks,Healthier,Ingredient,Noice,NOICE Masala Coated Peanut (Homestyle Recipe) (No Palm Oil Namkeen & Snacks)100g,75983,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Nuts,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Roasted Chana450g,34887,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Nimki,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try masala namak pare, made in groundnut oil200g",25582,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Desi Moong Dal (No Palm Oil Namkeen & Snacks)100g,899088,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try kerala garlic mix, made in groundnut oil180g",66989,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Lite Multigrain Mixture180g,85055,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Sev,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try sev bhujia, made in groundnut oil180g",17120,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Falahari Mixture (Fasting Special)200g,80462,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Mixtures,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Homestyle Poha Mixture with Curry Leaves (No Palm Oil Namkeen & Snacks)100g,47816,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Spicy Potato Hot Chips (Homestyle Wafer Snacks)100g,58175,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Chana Dal,Munchies and Snacks,Healthier,Better Oil,Let's Try,"Let's try hing jeera chana roasted, made in groundnut oil180g",552534,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens and Sweets Gift Box Packs,Gift Pack,Munchies and Snacks,Healthier,Regular,Let's Try,LET'S TRY Dry Fruit Celebration Gift Box1Pack,761083,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Namkeens & Other Snacks,Munchies and Snacks,Healthier,Regular,Too Yumm,Too Yumm! All In One | No Palm Oil | 35% Less Saturated Fat200g,604371,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeen Snacks,Muruku,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Homestyle Rice Kodubole (Karnataka Style) (No Palm Oil Namkeen & Snacks)100g,80133,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Namkeens,Kachori,Munchies and Snacks,Healthier,Better Oil,Let's Try,Let's Try Purani Delhi Kachori180g,822076,Level 2: Pricing Exclusivity,Yes,Yes,True
FMCG,Namkeens,Namak para,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Masala Namakpara (No Palm Oil Namkeen & Snacks)100g,704050,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Crunchies,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Sweet Potato Chips (Salted) (No Palm Oil Snacks)50g,986935,Level 3: Complete SKU Exclusivity,Yes,Yes,True
FMCG,Chips,Potato Chips,Munchies and Snacks,Healthier,Better Oil,Noice,NOICE Spicy Potato Wafers (Homestyle Chips Snacks)150g,185168,Level 3: Complete SKU Exclusivity,Yes,Yes,True
